customerid,tenure,monthlycharges,totalcharges,churn,seniorcitizen,partner,dependents,source,avgmonthly,contract_One year,contract_Two year,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check,gender_Male,internetservice_Fiber optic,internetservice_No,tenurebucket_13-24,tenurebucket_25-48,tenurebucket_49+
0687-ZVTHB,65,72.45,4653.85,1,0,Yes,Yes,kaggle,71.59769230769231,True,False,True,False,False,True,False,False,False,False,True
2080-GKCWQ,2,74.95,151.75,0,0,No,No,kaggle,75.875,False,False,False,True,False,True,True,False,False,False,False
9661-ACXBS,42,105.2,4400.75,1,0,No,No,kaggle,104.7797619047619,False,False,False,True,False,False,True,False,False,True,False
2193-SFWQW,72,111.95,8033.1,0,0,Yes,Yes,kaggle,111.57083333333334,False,True,False,False,False,True,True,False,False,False,True
5656-JAMLX,62,19.85,1253.65,0,0,No,No,kaggle,20.220161290322583,False,True,False,False,False,True,False,True,False,False,True
3462-BJQQA,6,89.75,552.65,0,0,No,No,kaggle,92.10833333333333,False,False,False,True,False,False,True,False,False,False,False
0442-TDYUO,48,20.05,1036.0,0,0,Yes,No,kaggle,21.583333333333332,False,True,False,False,True,True,False,True,False,True,False
6733-LRIZX,35,108.95,4025.5,0,0,No,No,kaggle,115.01428571428572,False,True,False,True,False,True,True,False,False,True,False
9503-XJUME,52,19.65,928.4,0,0,No,Yes,kaggle,17.853846153846153,True,False,True,False,False,True,False,True,False,False,True
4367-NHWMM,1,24.9,24.9,0,0,No,No,kaggle,24.9,False,False,False,False,True,False,False,False,False,False,False
3727-RJMEO,6,82.85,460.25,1,0,Yes,No,kaggle,76.70833333333333,False,False,False,True,False,True,True,False,False,False,False
3779-OSWCF,71,93.2,6506.15,0,0,Yes,No,kaggle,91.63591549295774,False,True,True,False,False,False,False,False,False,False,True
6736-DHUQI,67,84.8,5598.3,0,0,Yes,Yes,kaggle,83.55671641791045,True,False,False,False,False,False,True,False,False,False,True
3915-ODIYG,60,71.75,4374.55,0,1,No,No,kaggle,72.90916666666666,True,False,False,True,False,True,False,False,False,False,True
1360-RCYRT,23,30.35,678.75,0,0,Yes,Yes,kaggle,29.51086956521739,False,False,False,False,False,True,False,False,True,False,False
2724-FJDYW,39,54.85,2191.7,0,0,No,Yes,kaggle,56.197435897435895,True,False,False,False,False,True,False,False,False,True,False
4451-RWASJ,15,19.5,239.75,0,0,Yes,Yes,kaggle,15.983333333333333,True,False,False,False,True,True,False,True,True,False,False
6646-VRFOL,53,103.85,5485.5,1,1,Yes,No,kaggle,103.5,False,False,False,True,False,True,True,False,False,False,True
3460-TJBWI,24,24.2,609.05,0,0,Yes,Yes,kaggle,25.37708333333333,False,True,False,False,True,True,False,True,True,False,False
5917-HBSDW,37,19.35,683.75,0,0,Yes,Yes,kaggle,18.47972972972973,False,False,False,True,False,False,False,True,False,True,False
5685-IIXLY,5,83.6,404.2,1,0,Yes,Yes,kaggle,80.84,False,False,False,True,False,False,True,False,False,False,False
5671-UUNXD,50,100.65,5189.75,0,1,Yes,No,kaggle,103.795,True,False,False,True,False,False,True,False,False,False,True
0956-ACVZC,54,94.1,5060.9,0,0,No,No,kaggle,93.72037037037036,True,False,True,False,False,False,True,False,False,False,True
2325-NBPZG,3,74.55,233.65,0,0,No,No,kaggle,77.88333333333334,False,False,False,True,False,False,True,False,False,False,False
4250-ZBWLV,68,108.45,7176.55,1,0,No,No,kaggle,105.53750000000001,True,False,False,True,False,True,True,False,False,False,True
4482-FTFFX,5,56.15,291.45,0,0,No,No,kaggle,58.29,False,False,False,True,False,True,False,False,False,False,False
8859-DZTGQ,33,20.35,689.75,0,0,No,No,kaggle,20.901515151515152,False,True,False,False,True,True,False,True,False,True,False
0440-MOGPM,41,80.55,3263.9,0,0,No,No,kaggle,79.60731707317073,True,False,False,True,False,False,False,False,False,True,False
0020-JDNXP,34,61.25,1993.2,0,0,Yes,Yes,kaggle,58.62352941176471,True,False,False,False,True,False,False,False,False,True,False
3752-CQSJI,13,20.45,254.5,0,0,Yes,Yes,kaggle,19.576923076923077,False,False,False,False,True,False,False,True,True,False,False
5025-GOOKI,20,18.9,347.65,0,0,No,No,kaggle,17.3825,False,False,True,False,False,False,False,True,True,False,False
4698-KVLLG,51,19.6,967.9,0,1,No,No,kaggle,18.978431372549018,False,True,True,False,False,False,False,True,False,False,True
5095-AESKG,3,91.5,242.95,1,0,Yes,No,kaggle,80.98333333333333,False,False,True,False,False,False,True,False,False,False,False
2887-JPYLU,41,45.2,1841.9,0,0,No,Yes,kaggle,44.924390243902444,False,False,False,False,False,False,False,False,False,True,False
4770-QAZXN,13,19.45,232.1,0,0,No,No,kaggle,17.853846153846153,False,False,True,False,False,False,False,True,True,False,False
4896-CPRPF,35,25.45,809.25,0,0,Yes,Yes,kaggle,23.12142857142857,False,True,False,False,False,True,False,True,False,True,False
1871-MOWRM,12,80.85,866.45,1,0,Yes,No,kaggle,72.20416666666667,False,False,False,False,False,True,True,False,False,False,False
9714-EDSUC,4,94.9,360.55,0,0,No,No,kaggle,90.1375,False,False,False,False,True,True,True,False,False,False,False
2027-OAQQC,43,49.05,2076.2,1,0,No,No,kaggle,48.283720930232555,False,False,False,False,False,False,False,False,False,True,False
0282-NVSJS,12,29.3,355.9,0,1,Yes,Yes,kaggle,29.65833333333333,False,False,False,False,True,False,False,False,False,False,False
9090-SGQXL,68,105.3,7299.65,1,1,Yes,No,kaggle,107.34779411764706,False,False,False,True,False,True,True,False,False,False,True
6595-YGXIT,25,88.95,2291.2,1,1,No,No,kaggle,91.648,False,False,False,True,False,True,True,False,False,True,False
7353-YOWFP,7,20.25,129.15,0,0,No,No,kaggle,18.45,True,False,False,False,True,False,False,True,False,False,False
9835-ZIITK,66,110.85,7491.75,1,1,Yes,No,kaggle,113.51136363636364,True,False,False,True,False,True,True,False,False,False,True
8008-ESFLK,53,110.5,5835.5,0,0,Yes,No,kaggle,110.10377358490567,True,False,False,True,False,False,True,False,False,False,True
7537-CBQUZ,63,109.4,7031.45,0,1,No,No,kaggle,111.61031746031746,False,False,False,False,False,True,True,False,False,False,True
1555-DJEQW,70,114.2,7723.9,1,0,Yes,Yes,kaggle,110.34142857142857,False,True,False,False,False,False,True,False,False,False,True
5649-TJHOV,27,36.5,1032.0,1,1,Yes,No,kaggle,38.22222222222222,False,False,False,False,False,True,False,False,False,True,False
0519-XUZJU,1,70.75,70.75,1,0,No,No,kaggle,70.75,False,False,False,False,True,False,True,False,False,False,False
3363-EWLGO,5,19.95,109.6,0,0,No,No,kaggle,21.919999999999998,False,False,False,False,True,False,False,True,False,False,False
4750-UKWJK,37,19.6,727.8,0,1,Yes,No,kaggle,19.67027027027027,True,False,False,False,True,False,False,True,False,True,False
6338-AVWCY,3,40.15,130.75,1,0,No,No,kaggle,43.583333333333336,False,False,False,False,True,True,False,False,False,False,False
1689-YQBYY,12,76.6,893.0,0,0,No,Yes,kaggle,74.41666666666667,False,False,False,True,False,False,True,False,False,False,False
4487-ZYJZK,38,19.6,763.1,0,0,Yes,Yes,kaggle,20.08157894736842,True,False,True,False,False,False,False,True,False,True,False
2959-FENLU,9,85.3,781.4,0,0,No,No,kaggle,86.82222222222222,False,False,True,False,False,False,True,False,False,False,False
0708-LGSMF,13,65.85,902.25,0,0,Yes,No,kaggle,69.40384615384616,False,False,False,True,False,True,False,False,True,False,False
9253-QXKBE,29,94.45,2653.65,1,1,Yes,No,kaggle,91.5051724137931,False,False,False,True,False,True,True,False,False,True,False
7634-HLQJR,47,20.05,1016.7,0,0,Yes,Yes,kaggle,21.631914893617022,False,True,True,False,False,False,False,True,False,True,False
0487-RPVUM,61,99.4,5943.65,0,0,Yes,No,kaggle,97.43688524590164,False,False,False,False,False,True,True,False,False,False,True
4079-ULGFR,16,20.0,275.7,0,0,No,No,kaggle,17.23125,False,False,False,False,True,True,False,True,True,False,False
2516-XSJKX,41,78.45,3126.45,0,0,Yes,Yes,kaggle,76.25487804878048,False,True,False,True,False,False,False,False,False,True,False
0057-QBUQH,43,25.1,1070.15,0,0,No,Yes,kaggle,24.887209302325584,False,True,False,True,False,False,False,True,False,True,False
9445-SZLCH,36,97.35,3457.9,1,0,Yes,Yes,kaggle,96.05277777777778,False,False,False,False,False,False,True,False,False,True,False
6599-SFQVE,6,55.0,340.4,0,0,No,No,kaggle,56.73333333333333,False,False,False,True,False,False,False,False,False,False,False
8331-ZXFOE,58,71.1,4299.2,0,0,No,No,kaggle,74.12413793103448,True,False,True,False,False,False,False,False,False,False,True
4003-FUSHP,19,61.55,1093.2,0,0,No,No,kaggle,57.53684210526316,False,False,True,False,False,True,False,False,True,False,False
0356-ERHVT,11,45.9,521.9,0,0,Yes,No,kaggle,47.445454545454545,False,False,False,False,False,True,False,False,False,False,False
7325-ENZFI,39,40.3,1630.4,0,0,No,No,kaggle,41.805128205128206,True,False,False,False,False,False,False,False,False,True,False
4884-ZTHVF,8,87.1,713.6,0,1,No,No,kaggle,89.2,False,False,False,True,False,False,True,False,False,False,False
3920-HIHMQ,26,49.5,1265.65,0,0,No,Yes,kaggle,48.67884615384616,False,False,False,False,True,False,False,False,False,True,False
3055-OYMSE,53,73.8,4003.85,0,1,No,No,kaggle,75.5443396226415,False,False,True,False,False,False,True,False,False,False,True
0613-WUXUM,70,19.2,1401.4,0,0,Yes,Yes,kaggle,20.02,False,True,False,False,True,False,False,True,False,False,True
7568-PODML,1,45.3,45.3,1,0,No,No,kaggle,45.3,False,False,False,False,True,True,False,False,False,False,False
4458-KVRBJ,59,25.0,1510.5,0,0,No,No,kaggle,25.60169491525424,False,True,False,False,True,True,False,True,False,False,True
5349-IECLD,2,94.95,178.1,1,0,No,No,kaggle,89.05,False,False,False,True,False,True,True,False,False,False,False
1397-XKKWR,7,35.3,264.8,0,0,No,No,kaggle,37.82857142857143,True,False,False,False,True,True,False,False,False,False,False
3945-GFWQL,12,44.55,480.6,1,0,No,Yes,kaggle,40.050000000000004,False,False,False,True,False,False,False,False,False,False,False
8097-OMULG,59,76.75,4541.9,0,0,Yes,Yes,kaggle,76.98135593220339,True,False,True,False,False,True,False,False,False,False,True
6013-BHCAW,61,81.0,4976.15,0,0,Yes,Yes,kaggle,81.57622950819672,False,True,False,False,False,True,False,False,False,False,True
0401-WDBXM,72,105.55,7542.25,0,0,Yes,Yes,kaggle,104.75347222222223,False,True,False,False,False,True,True,False,False,False,True
3387-PLKUI,13,18.8,251.25,0,0,Yes,Yes,kaggle,19.326923076923077,False,False,False,False,True,False,False,True,True,False,False
6096-EGVTU,64,24.9,1595.5,0,0,Yes,Yes,kaggle,24.9296875,True,False,False,False,True,False,False,True,False,False,True
3797-VTIDR,1,23.45,23.45,1,0,Yes,No,kaggle,23.45,False,False,False,True,False,True,False,False,False,False,False
5081-NWSUP,10,64.9,685.55,0,0,No,No,kaggle,68.55499999999999,True,False,False,False,True,False,False,False,False,False,False
2580-ATZSQ,65,61.35,3874.1,0,0,Yes,Yes,kaggle,59.60153846153846,True,False,False,False,False,False,False,False,False,False,True
8085-MSNLK,62,113.95,6891.4,0,0,Yes,No,kaggle,111.1516129032258,False,True,False,False,True,False,True,False,False,False,True
9691-HKOVS,55,90.15,4916.95,0,0,Yes,No,kaggle,89.3990909090909,True,False,False,True,False,False,False,False,False,False,True
9881-VCZEP,25,54.1,1373.0,0,0,Yes,No,kaggle,54.92,False,False,False,True,False,False,False,False,False,True,False
9526-BIHHD,1,29.7,29.7,1,0,No,No,kaggle,29.7,False,False,False,False,True,True,False,False,False,False,False
8757-TFHHJ,1,49.8,49.8,0,0,No,No,kaggle,49.8,False,False,True,False,False,True,False,False,False,False,False
4523-WXCEF,59,101.1,6039.9,1,0,Yes,No,kaggle,102.37118644067796,False,False,False,True,False,False,True,False,False,False,True
1468-DEFNC,64,24.4,1548.65,0,1,Yes,Yes,kaggle,24.19765625,False,True,False,False,False,True,False,True,False,False,True
5119-KEPFY,36,95.0,3440.25,0,0,Yes,No,kaggle,95.5625,False,False,False,False,False,True,True,False,False,True,False
8364-TRMMK,3,50.65,151.3,1,0,No,No,kaggle,50.43333333333334,False,False,False,False,True,False,False,False,False,False,False
0916-KNFAJ,61,69.9,4226.7,0,0,Yes,No,kaggle,69.29016393442623,False,True,False,False,True,True,False,False,False,False,True
8319-QBEHW,26,39.95,1023.75,0,0,No,Yes,kaggle,39.375,True,False,False,False,False,True,False,False,False,True,False
3063-QFSZL,1,55.4,55.4,1,0,No,No,kaggle,55.4,False,False,False,True,False,False,False,False,False,False,False
8775-LHDJH,1,90.6,90.6,1,1,Yes,No,kaggle,90.6,False,False,False,True,False,False,True,False,False,False,False
9625-QNLUX,68,103.25,7074.4,0,0,Yes,Yes,kaggle,104.03529411764706,False,True,True,False,False,True,True,False,False,False,True
3097-NQYSN,2,86.85,156.35,1,1,Yes,No,kaggle,78.175,False,False,False,False,True,True,True,False,False,False,False
4024-CSNBY,72,94.25,6849.75,0,0,Yes,No,kaggle,95.13541666666667,False,True,False,False,False,False,True,False,False,False,True
7110-BDTWG,71,47.05,3263.6,0,0,Yes,No,kaggle,45.96619718309859,False,True,False,True,False,False,False,False,False,False,True
7493-GVFIO,57,20.55,1252.85,0,0,No,No,kaggle,21.979824561403507,False,True,True,False,False,True,False,True,False,False,True
0690-SRQID,4,19.65,67.55,0,0,No,No,kaggle,16.8875,False,False,False,False,True,True,False,True,False,False,False
9605-WGJVW,1,70.2,70.2,0,1,No,No,kaggle,70.2,False,False,False,True,False,False,True,False,False,False,False
9114-DPSIA,72,81.0,5750.0,0,0,Yes,Yes,kaggle,79.86111111111111,False,True,True,False,False,True,False,False,False,False,True
4700-UBQMV,21,75.9,1549.75,0,0,Yes,Yes,kaggle,73.79761904761905,True,False,False,False,False,True,False,False,True,False,False
7711-GQBZC,71,24.7,1810.55,0,0,Yes,Yes,kaggle,25.500704225352113,False,True,False,False,False,False,False,True,False,False,True
3565-UNOCC,29,99.05,2952.85,1,1,Yes,No,kaggle,101.82241379310345,False,False,False,False,False,False,True,False,False,True,False
4627-MIHJH,69,110.25,7467.55,0,1,No,No,kaggle,108.22536231884058,False,True,True,False,False,False,True,False,False,False,True
9795-NREXC,64,85.0,5484.4,0,0,Yes,No,kaggle,85.69375,False,True,True,False,False,False,False,False,False,False,True
8573-CGOCC,16,19.75,294.9,0,0,No,No,kaggle,18.43125,False,False,True,False,False,True,False,True,True,False,False
7356-AYNJP,4,23.9,97.5,0,0,No,No,kaggle,24.375,True,False,False,True,False,False,False,True,False,False,False
9249-FXSCK,52,111.25,5916.45,1,0,No,No,kaggle,113.77788461538461,True,False,True,False,False,False,True,False,False,False,True
5493-SDRDQ,2,55.1,113.35,1,0,No,No,kaggle,56.675,False,False,False,False,True,True,False,False,False,False,False
6286-SUUWT,1,19.95,19.95,0,0,No,No,kaggle,19.95,False,False,False,False,True,True,False,True,False,False,False
4819-HJPIW,18,25.15,476.8,0,0,No,No,kaggle,26.48888888888889,False,False,False,False,True,True,False,False,True,False,False
8654-DHAOW,2,54.15,101.65,0,0,No,No,kaggle,50.825,False,False,False,False,True,False,False,False,False,False,False
5438-QMDDL,19,59.8,1130.85,0,0,Yes,No,kaggle,59.518421052631574,False,False,False,False,True,False,False,False,True,False,False
9812-GHVRI,40,83.85,3532.25,0,0,No,No,kaggle,88.30625,False,False,False,False,False,False,True,False,False,True,False
5553-AOINX,66,104.9,6891.45,0,1,Yes,Yes,kaggle,104.41590909090908,True,False,False,True,False,False,True,False,False,False,True
1228-ZLNBX,21,75.3,1570.7,0,0,No,No,kaggle,74.79523809523809,False,False,False,False,True,True,True,False,True,False,False
4226-KKDON,8,66.65,520.95,0,0,No,No,kaggle,65.11875,False,False,False,True,False,True,False,False,False,False,False
3831-YCPUO,72,109.5,7854.9,0,0,Yes,Yes,kaggle,109.09583333333333,False,True,True,False,False,False,True,False,False,False,True
7445-WMRBW,48,73.85,3581.4,0,0,No,No,kaggle,74.6125,True,False,False,False,False,False,False,False,False,True,False
3308-DGHKL,69,19.3,1447.9,0,0,No,No,kaggle,20.984057971014494,False,True,False,False,False,True,False,True,False,False,True
9924-JPRMC,72,118.2,8547.15,0,0,No,No,kaggle,118.71041666666666,False,True,False,True,False,True,True,False,False,False,True
0080-EMYVY,14,51.45,727.85,0,0,No,No,kaggle,51.989285714285714,True,False,True,False,False,False,False,False,True,False,False
6218-KNUBD,6,59.45,357.6,0,0,No,No,kaggle,59.6,False,False,False,True,False,True,False,False,False,False,False
7337-CINUD,8,19.5,159.35,0,0,Yes,Yes,kaggle,19.91875,False,True,False,False,False,False,False,True,False,False,False
7609-NRNCA,17,19.55,280.85,0,0,No,No,kaggle,16.52058823529412,True,False,False,False,True,False,False,True,True,False,False
0623-EJQEG,65,93.55,6069.25,0,0,No,No,kaggle,93.37307692307692,True,False,False,True,False,True,True,False,False,False,True
7153-CHRBV,57,59.3,3274.35,0,0,Yes,Yes,kaggle,57.444736842105264,True,False,False,False,True,False,False,False,False,False,True
0871-URUWO,13,102.25,1359.0,1,0,Yes,No,kaggle,104.53846153846153,False,False,True,False,False,True,True,False,True,False,False
9190-MFJLN,19,95.9,1777.9,1,1,No,No,kaggle,93.57368421052632,False,False,True,False,False,True,True,False,True,False,False
6198-PNNSZ,56,109.8,6109.65,0,0,Yes,No,kaggle,109.10089285714285,True,False,False,False,False,False,True,False,False,False,True
3317-VLGQT,14,78.1,1122.4,0,0,Yes,No,kaggle,80.17142857142858,False,False,False,True,False,False,True,False,True,False,False
4132-POCZS,52,39.9,2020.9,0,0,Yes,No,kaggle,38.86346153846154,False,False,False,True,False,True,False,False,False,False,True
5614-DNZCE,58,64.9,3795.45,0,0,No,No,kaggle,65.43879310344828,False,True,True,False,False,False,False,False,False,False,True
1095-JUDTC,47,95.05,4504.55,1,1,No,No,kaggle,95.84148936170213,False,False,False,True,False,False,True,False,False,True,False
3896-RCYYE,67,53.4,3579.15,0,0,No,No,kaggle,53.420149253731346,False,False,True,False,False,False,False,False,False,False,True
9638-JIQYA,2,24.9,49.7,0,0,No,No,kaggle,24.85,False,False,True,False,False,True,False,False,False,False,False
3258-SANFR,6,44.7,276.5,0,1,No,No,kaggle,46.083333333333336,False,False,True,False,False,True,False,False,False,False,False
3726-TBHQT,71,114.0,8175.9,0,0,Yes,Yes,kaggle,115.15352112676055,False,True,False,False,False,True,True,False,False,False,True
3190-ITQXP,46,20.25,890.35,0,0,Yes,Yes,kaggle,19.355434782608697,False,True,False,False,False,False,False,True,False,True,False
0870-VEMYL,5,53.85,259.8,1,0,No,No,kaggle,51.96,False,False,True,False,False,False,False,False,False,False,False
4833-QTJNO,67,83.85,5588.8,0,1,Yes,No,kaggle,83.41492537313434,False,False,False,False,False,True,True,False,False,False,True
3039-MJSLN,3,20.2,50.6,0,0,No,Yes,kaggle,16.866666666666667,False,False,False,False,False,True,False,True,False,False,False
0178-CIIKR,3,19.95,58.0,0,0,No,No,kaggle,19.333333333333332,False,False,False,False,True,False,False,True,False,False,False
5385-SUIRI,52,104.2,5568.35,1,1,Yes,No,kaggle,107.08365384615385,False,False,False,True,False,True,True,False,False,False,True
